Query ID,Query,Min GT Rank,GT Doc ID,GT Doc,nDCG@10,nDCG@100,Recall@10,Recall@100,Pred Rank,Pred Doc ID,Pred Score,Pred Doc,GT Grade
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,59,8063722,10.797915935516357,We had no reason to go to war. None of the Axis powers had attacked the United States prior to 7 December 1941. We weren't going to enter World War II unless someone forced us into it. In reality America didn't want war because we wasn't prepared and we didn't want nothing to do with global affairs.,0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,60,2307192,10.787246227264404,"Prior to entering World War 2, the US was suffering from many problems. They were still suffering from the Great Depression. While on one hand pressure from European allies to … help them in the war was ever increasing, public opinion was against entering the war because of casualties in World War 1.ittle Boy and Fat Man were probably the most significant new technology used in the war. The threat of nuclear weapons was unleashed on mankind as a result of this wartime development especially in the upcoming cold war.Computers and Code Breaking.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,61,3792798,10.77021861076355,"The defeat of Japan marked the end of World War II. The US was forced to enter that war because of Japan's attack on the US naval base in Hawaii. In response to the US declaring war on Japan, Hitler caused the US to enter the war in Europe, by declaring war on the US.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,62,8821736,10.738564491271973,"(Answer #69). The United States entered World War 1 when they had a note given to them from the British that was from Germany. It was a note to Mexico, called the Zimmerman Note. Germany promised Mexico the land that America took from them earlier (like Texas and Arizona) if they helped Germany win the war.ince the beginning of World War I in 1914, the United States, under President Woodrow Wilson, had maintained strict neutrality, other than providing material assistance to the Allies.",2
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,63,6035793,10.682212352752686,"After the Japanese attack on Pearl Harbor on December 7, 1941, the United States later entered World War II along with Britain, the Soviet Union, China, and the smaller Allies. The U.S. financed the Allied war effort and helped defeat Nazi Germany in Europe and defeated Imperial Japan in the Pacific War.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,64,8194910,10.681041717529297,"Why did the United States declare war on Germany? The triggering cause was the continued sinking of neutral ships, which harmed American commercial interests. Other causes included the Zimmermann note, the Russian Revolution, and an anti-German bias among Americans.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,65,4788295,10.65370488166809,"Best Answer: You need to check your time line-USA entered WW1 in April 1917,some months before the Bolshevik Revolution in Russia that took them out of WW1.USA and Russia were both participants in WW1 for several months in 1917.The situation in Russia had nothing to do with US entry into WW1.f Russia hasn't pulled out of ww1, we(America) wouldn't had entered a war that didnt even touch our soil and possibly hundreds of thousands of Americans wouldn't had lost their lives. The allies needed the manpower but Russia couldn't wait for another year to start their revolution. Add your answer.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,66,7778348,10.548226118087769,"Report Abuse. Because the Isolationists were dead set against the US entering WW2 is the short answer. And the US did enter the war, unofficially, by supplying convoy escorts and materials to Britain.Check out the American Neutrality Act amendments of 1939 for some references.eport Abuse. Because the Isolationists were dead set against the US entering WW2 is the short answer. And the US did enter the war, unofficially, by supplying convoy escorts and materials to Britain.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,67,5442717,10.538521766662598,Report Abuse. If the United states hadn't entered ww1 more than likely the war would have landed onto our shores. However little known bit history stated that willson told the Brits to give up their territory back to the Jews and Churchill agreed.,0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,68,7247264,10.517627239227295,"So, what did all this have to do with America and why did we enter World War One? Most Americans favored staying out of the conflict and President Wilson publicly and formally stated that the United States would follow a policy of neutrality. In three short years, however, the United States would find itself in the middle of what later became known as the first World War. As the war in Europe raged on America sympathies were clearly on the side of the allies. American propaganda posters urged citizens to buy war bonds and support the allies.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,69,7778349,10.50645637512207,"When did the US enter World War 2? December 8, 1941 was the date of the US declaration of war, but in  fact the US was at war on December 7, 1941 at about 7:55 AM when  the Japanese attacked Pearl Harbor, Haw … aii.   This war, while not unexpected, was not the war the US wanted to be  in because it was felt that Germany was the greater threat.   When Germany DECLARED WAR on the US on 11 December 1941.     The first US troops to enter combat in Europe was during the landings on North Africa on 8 Nov … 1942.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,70,5137010,10.500255584716797,"To say for any reason that the United States should not have entered the Second World War is ludicrous. We were presented with the very real threat of anti-Semitic fascism taking control of Europe and the world. We had to enter, to save the vote of the people and of society.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,71,1866487,10.485602378845215,"Why did the U.S. declare war on Germany during WW2? World War II: After the U.S. declared war on Japan following their surprise attack on Pearl Harbor, it was clear that the U.S. could not stay out of World War II as a neutral party. However, despite the alliance Japan had with Germany and the U.S. had with Britain, it was not clear that the U.S. had a national interest in war with Germany nor that Germany had one with the U.S. Why did the U.S. declare war on Germany?",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,72,2201080,10.414098501205444,"The U.S. entering World War II ended the Great Depression because the war created many jobs. While some of the battles the U.S. fought in were air and naval battles with Japan, the U.S. mainly fought in Europe and Africa.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,73,309313,10.381776809692383,"Americans entered the war in 1917 by declaring war on Germany. This was due to the attack on Lusitania, the unrestricted submarine warfare on American ships heading to Britain, and Germany encouraging Mexico to attack the USA. Lusitania. A British passenger ship that was sunk by a German U-Boat on May 7, 1915.",2
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,74,6127382,10.340748310089111,"April 6, 1917. The US entered World War One on April 6, 1917. This was a declaration of war by the US Senate. US declaired war against Germany on April 6, 1917 and later the same year against Austria - Hungary, December 7, 1917.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,75,3610052,10.332161903381348,"Why did the US Attack Germany First in World War 2? To the best of my knowledge, German declared war on the US as well as the rest of the world. The Germans had been shooting at US ships for months, if not years, before the act … ual declaration.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,76,4333034,10.279935121536255,"The Great Depression of the 1930's ended when the U.S entered World War II. Entering war helps get out of an economic depression because it takes men out of the work force and puts them in the military, causing the rest of the U.S to enter the job market.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,77,2399254,10.248600959777832,Best Answer: The U.S. declared war on Germany officially in 1917 because the British-French Alliance was losing the war that the Americans were so far financing.,0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,78,1623406,10.246915340423584,"The attack on Pearl Harbor by the Empire of Japan on December 7, 1941 was the immediate cause of the United States ' entry into World War II.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,79,6318577,10.115200996398926,"The USA were neutral at the starting point of ww2 - after the Japanese attack on the 7th of December 1941 they entered war, respectively japan had declared war, Germany and Italy followed on the 11th and the 12th of December doing the same.That's more than two years after the war had started.hey didn't they were attacked at Pearl Harbor and they wanted to get back at them.   The USA entered war after the Japanese attack on the 7th of December 1941... that's mo … re than a year after the war had started.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,80,4158202,10.1050705909729,"Young American men found themselves soldiers in France in WWI. U.S. Entered World War I. On April 6, 1917, the U.S. joined its allies--Britain, France, and Russia--to fight in World War I. Under the command of Major General John J. Pershing, more than 2 million U.S. soldiers fought on battlefields in France. Many Americans were not in favor of the U.S. entering the war and wanted to remain neutral.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,81,3477421,10.097150802612305,"April 6, 1917. The US entered World War One on April 6, 1917. This was a declaration of war by the US Senate. US declaired war against Germany on April 6, 1917 and later the same year against Austria - Hungary, December 7, 1917. The war came to an end on November 11, 1918 [armistice].",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,82,4306483,10.058725833892822,"Why did the US join NATO? The US joined NATO, because after WWII, President Truman needed to keep up the subterfuge that they needed an alliance, because the US citizens didn't know about the f … ormation of the atomic bomb.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,83,5137011,10.010499477386475,"World War II-An American Victory. To say for any reason that the United States should not have entered the Second World War is ludicrous. We were presented with the very real threat of anti-Semitic fascism taking control of Europe and the world. We had to enter, to save the vote of the people and of society.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,84,4408050,10.008193492889404,"Japan entered WWII in order to gain control over East Asia and the Pacific. Before WWII, in the 30's, Japan had already invaded China in order to regain control of China. Japan was afraid of the United States' growing power in the region.apan entered WWII in order to gain control over East Asia and the Pacific. Before WWII, in the 30's, Japan had already invaded China in order to regain control of China. Japa … n was afraid of the United States' growing power in the region.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,85,3610047,9.990012168884277,"Germany didn't really attack US, US entered war because of Japan, and when the allies of US were attacked then US joined. The US was fighting 2 wars, 1. Japan 2. Germany",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,86,3765642,9.98553991317749,"Germany started world war 2. … WW1-no because Austria-Hungary started it but Germany had to sign the treaty of Versailles WW2 did start because of Germany because of the German dictator Adolph Hitler.n December 7, 1941, the UNITED STATES along with Great Britain declared was on JAPAN. The Americans declared was on Japan in re … sponse to the Japanese bombing Pearl Harbor. On December 11, 1941, HITLER (Germany) DECLARED WAR ON THE UNITED STATES. The first American forces landed in England on January 26, 1942.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,87,4127580,9.960673332214355,"The Japanese had hoped to break the Americans by attacking Pearl Harbor, instead they united them. The next day, December 8th, 1941, the US declared war on Japan. Three days later Japan's allies, Germany and Italy, declared war on the United States. The United States was now a major part of World War II.apanese airplanes made a surprise attack on the US Navy in Pearl Harbor. They destroyed many ships and killed many soldiers. It was this attack that forced the United States to enter World War II.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,88,4844353,9.952494144439697,"The US did not enter the war when the German blitzkrieg took most of Western Europe. It did not enter the war when Germany started to bomb England. These events made more Americans sympathize with the Allies and oppose the Axis, but only the attack on Pearl Harbor actually led the US to enter WWII.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,89,8193079,9.935737133026123,"How did the United States become part of the war? Andrae, What caused us to enter into the Second World War on the side of the Allies? The bombing of Pearl Harbor by the Japanese made it clear we were at war.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,90,4096516,9.917166233062744,"British declaration of war in WW1 In WW1 Britain declared war on Germany on 4 August 1914 shortly after German troops entered Belgium. British declaration of war in WW2 In … WW2 Britain declared war on Germany on 3 September 1939.ussia was part of the Triple Entente who included Russia, France, and Britain. Russia did not on it's own declare war on Germany in WWI. WWI started because of the 3 rising i … ssues in Europe, nationalism, imperialism, and militarism.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,91,4336681,9.902096271514893,"The United States officially entered World War II in December 1941, after the Japanese attack on Pearl Harbor. In reality, however, the United States had been fighting a war against the Axis powers for years.n September, World War II began as Germany invaded Poland. Roosevelt spoke before Congress again, and on November 4, it approved the Pittman Bill, which allowed America to sell arms to nations who could pay for their weapons in cash. FDR realized Hitler must be stopped yet knew the value of consensus rule.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,92,819291,9.897794008255005,"The US declared war on Japan (unanimously in the Senate, and 388 to 1 in the House of Representatives) on 8 December 1941 thus entering WWII. The declaration was in response t…o the bombing of Pearl Harbor on 7 December 1941.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,93,7899909,9.768571138381958,"Why was the United States unable to avoid entering a Cold War with the Soviet Union? The Cold War was mainly a conflict for world supremacy. After the World War II, only two world superpowers stood up, each with its own political and economical ideology, and strategic interest, and a conflict between them was unavoidable.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,94,1580964,9.752177953720093,"WORLD WAR I. The United States did not enter World War I until April 1917, although the conflict had begun in August 1914. After an intense period of military buildup and imperial competition, war broke out in Europe between Germany and Austria-Hungary (the Central Powers) and Britain, France, and Russia (the Allies).he western front was in France, where Germany was opposed by France, Great Britain, and eventually the United States. The eastern front was in Russia, where Germany and Austria-Hungary opposed Russia. The southern front was in Serbia and involved Austria-Hungary and Serbia.",0
1063750,why did the us volunterilay enter ww1,1,7952971,"The U.S entered WW1 for several reasons. The U.S entered for two main reasons: one was that the Germans had declared unlimited German submarine warfare and the Zimmermann note.The German had totally disregarded the international laws protecting neutral nation's ships by sinking neutral ships.his note was the last straw, causing Wilson to join the war. The Zimmermann note and unlimited German submarine warfare were two of the biggest cause for the U.S to join the Allies and go to war with Germany. During the war Germany did...",0.810044521833171,0.4754003083749329,0.0546448087431694,0.20218579234972678,95,1300452,9.679962873458862,"The main event that led the US to entering ww2 was Japan bombing  Pearl Harbor. The day after the bombing u.s. joined the war   On December 7, 1941, the Japanese Navy lau … nched a surprise attack  on the naval base at Pearl Harbor, Hawaii.lthough the growing peril of Britain worried many, including Roosevelt, it was not until the US was directly attacked at Pearl Harbor that public and political opinion turned in favor of war with the Axis.",0
